Cluster,Subcluster,Qualifier,Seed Keyword,Keyword,Intent,Funnel Stage,Search Volume,Keyword Difficulty,CPC,SERP Features,Source,Current Position,Ranking URL,GSC Impressions,GSC Clicks,GSC Position,Notes,Page Type,Page Theme Source
Blog Content,"Print, Binding & Production Education",,bind a book,what is bind a book,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,bind a book,bind a book tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,bind a book,bind a book guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,bind a book,bind a book checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,bind a book,bind a book best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,what is is school and library binding,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,how to is school and library binding,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,is school and library binding tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,is school and library binding guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,is school and library binding checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,is school and library binding,is school and library binding best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/book-binding-101-conference-materials-educational-publications/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,create engaging training material,what is create engaging training material,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/creating-printed-training-materials-that-support-bite-sized-learning/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,create engaging training material,create engaging training material tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/creating-printed-training-materials-that-support-bite-sized-learning/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,create engaging training material,create engaging training material guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/creating-printed-training-materials-that-support-bite-sized-learning/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,create engaging training material,create engaging training material checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/creating-printed-training-materials-that-support-bite-sized-learning/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,create engaging training material,create engaging training material best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/creating-printed-training-materials-that-support-bite-sized-learning/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,what is applying micro learning concepts printed course materials,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,how to applying micro learning concepts printed course materials,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,applying micro learning concepts printed course materials tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,applying micro learning concepts printed course materials guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,applying micro learning concepts printed course materials checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,applying micro learning concepts printed course materials,applying micro learning concepts printed course materials best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/applying-micro-learning-concepts-printed-course-materials/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,what is refresh your training manuals for todays learners,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,how to refresh your training manuals for todays learners,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,refresh your training manuals for todays learners tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,refresh your training manuals for todays learners guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,refresh your training manuals for todays learners checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for todays learners,refresh your training manuals for todays learners best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,what is refresh your training manuals for today’s learners,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,how to refresh your training manuals for today’s learners,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,refresh your training manuals for today’s learners tips,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,refresh your training manuals for today’s learners guide,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,refresh your training manuals for today’s learners checklist,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,"Print, Binding & Production Education",,refresh your training manuals for today’s learners,refresh your training manuals for today’s learners best practices,informational,TOFU,,,,,Expansion,,https://omnipress.com/blog/how-to-refresh-your-training-manuals-for-todays-learners/,,,,Needs metric pull; High page opportunity,BLOG,All.csv
Blog Content,SEO & Content Strategy for Associations,,seo for associations,gated content,commercial,MOFU,590.0,37.0,15.16,"Image pack, Sitelinks, Video, People also ask, Related searches, Things to know",SEMrush;GSC Query,1.0,https://omnipress.com/blog/gated-vs-ungated-content-finding-the-right-balance-for-associations/,1604.0,1.0,1.08,,BLOG,All.csv
Blog Content,SEO & Content Strategy for Associations,,seo for associations,ungated definition,commercial,MOFU,90.0,21.0,0.0,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",SEMrush,1.0,https://omnipress.com/blog/gated-vs-ungated-content-finding-the-right-balance-for-associations/,,,,,BLOG,All.csv
Blog Content,SEO & Content Strategy for Associations,,seo for associations,gated vs ungated content,commercial,MOFU,70.0,3.0,0.0,"Sitelinks, Video, Video Carousel, Related searches, AI overview",SEMrush;GSC Query,6.0,https://omnipress.com/blog/gated-vs-ungated-content-finding-the-right-balance-for-associations/,1601.0,1.0,13.33,GSC high impressions page2+,BLOG,All.csv
